num_inputs,num_outputs,num_registers,num_wires,num_always_sequential,num_always_combinational,num_assigns,num_case_statements,num_arithmetic_ops,num_multipliers,num_logical_ops,bitwidth_max,max_if_depth,sequential_ratio,cyclomatic_complexity,fanout_estimate,ast_depth,num_parameters,num_generate_blocks,num_memory_blocks,num_signed_ops,fsm_state_count,combinational_path_len,pipeline_depth,routing_congestion_factor,area,power,delay
7,12,111,77,5,8,28,2,9,0,20,64,2,0.38461538461538464,10,3.94,7,4,0,4,2,8,11,5,4.74,244770.26973632237,106.71992394270235,3.3898499756743803
7,2,16,6,2,1,3,5,3,0,27,1,10,0.6666666666666666,26,7.15,13,4,0,0,0,3,7,1,42.9,1502.3834729905004,0.395795893757036,11.220214525033164
10,5,21,25,5,0,9,2,7,2,15,8,1,1.0,7,3.73,5,1,0,0,0,0,11,6,11.66,11700.386293892938,4.120688598949975,2.5712603849087916
6,14,71,69,9,7,15,1,23,4,16,16,4,0.5625,9,2.66,6,5,1,2,0,0,7,3,11.47,80293.42129668177,25.655342594908007,3.652971233370829
8,5,37,38,6,0,8,0,31,6,13,16,4,1.0,5,3.45,6,3,0,0,0,0,6,2,8.19,74326.48265228189,22.45629300300401,35.69233207643056
17,13,141,31,7,3,25,3,21,3,34,32,3,0.7,14,9.98,9,6,0,4,1,8,12,2,9.67,269813.3940333819,101.03404441186784,27.091739884897454
15,8,21,86,7,4,8,1,24,2,40,32,3,0.6363636363636364,10,1.12,6,3,0,1,0,3,13,5,3.01,111701.12868485092,35.96268812314125,3.3125650342109805
5,1,22,51,8,2,10,1,14,2,12,16,4,0.8,7,1.99,6,0,1,0,6,0,4,5,6.34,30177.0489769815,9.948590001416518,2.072330951430262
6,16,80,71,13,6,18,2,15,1,15,8,4,0.6842105263157895,12,2.87,6,2,3,1,3,3,4,5,25.47,23200.54922472633,10.416698687703638,2.9989206961460866
5,16,131,33,7,8,10,4,16,1,37,64,7,0.4666666666666667,21,7.15,11,3,1,2,1,0,14,6,3.69,345610.79752438364,137.9348385004728,4.156746674208682
4,3,20,19,2,2,5,2,2,0,25,4,4,0.5,13,2.9,7,3,0,0,0,4,5,2,13.78,3122.8897046071575,1.4098587729558274,3.5978849365805066
9,15,20,13,1,4,3,2,2,0,19,16,5,0.2,14,2.51,6,1,1,0,0,3,2,2,2.04,8556.363967854582,4.328155276835804,2.511644195898388
17,10,120,76,15,2,19,4,12,0,8,8,7,0.8823529411764706,23,4.35,10,2,2,2,1,0,3,5,41.32,30347.419017000855,13.444484786873481,4.090813511428357
9,13,137,88,15,1,19,4,9,3,19,32,8,0.9375,23,3.92,13,6,0,0,3,5,11,2,10.78,192450.88564219617,74.11284639030663,28.33049705041101
7,5,85,46,6,0,23,1,29,0,11,64,3,1.0,6,6.31,5,3,2,1,4,0,4,4,4.54,142028.33522724122,79.16854078152977,2.850226590367827
4,5,106,59,6,1,14,0,23,0,13,16,4,0.8571428571428571,5,5.42,8,1,2,1,2,0,12,7,19.99,43198.36785692534,22.067354810216457,3.093534000368253
3,1,63,32,10,3,20,2,32,0,10,32,3,0.7692307692307693,9,7.3,7,2,0,0,3,0,5,2,7.3,40415.98085210156,23.869302186950534,3.4539367679144037
7,1,29,20,7,0,8,1,10,6,6,16,1,1.0,5,5.87,4,4,1,1,2,0,10,5,7.34,80668.46554196422,24.919695143457837,2.784890845949815
13,5,36,17,7,6,18,3,25,2,39,8,6,0.5384615384615384,19,7.31,11,3,4,1,2,3,7,3,15.53,20653.822376601536,6.9516689735319,3.8736208290774305
7,1,34,32,7,3,9,2,35,1,14,32,3,0.7,8,4.24,5,1,1,0,0,0,4,4,4.24,64881.772535962366,25.240435983693242,2.4187122535043786
18,6,114,38,7,1,26,3,16,1,31,16,5,0.875,16,8.62,11,3,0,0,3,8,5,5,20.47,48808.372996410704,25.676098294944243,3.0841744227322034
3,5,80,31,7,3,13,2,27,1,15,16,4,0.7,10,7.47,8,0,3,0,1,0,14,6,14.47,38312.231829282595,18.9348424422856,3.4482786198649986
2,8,25,12,2,3,1,3,0,0,25,4,5,0.4,17,3.08,8,4,1,0,0,6,2,1,9.24,2891.035374416376,1.464685412791682,4.3226544957838575
6,10,120,39,11,6,24,1,16,3,17,64,7,0.6470588235294118,14,7.35,11,4,2,0,2,5,8,4,4.48,516476.1617730003,179.0709168127925,4.175785062315487
6,4,110,36,10,2,9,2,34,3,14,8,4,0.8333333333333334,9,8.75,8,4,0,0,1,0,8,5,39.38,31458.5655973939,13.166590202922631,4.184661673402566
6,16,171,63,5,1,18,3,18,1,37,32,7,0.8333333333333334,18,5.92,10,2,3,2,4,8,3,4,11.65,165666.13154155485,82.91018658658437,3.2186474506880174
19,10,138,43,4,1,9,3,14,3,15,32,7,0.8,19,7.52,12,2,3,1,0,0,7,5,10.1,200414.36288222525,82.21000322149372,3.111644503780765
7,11,21,23,2,3,7,1,2,0,22,16,2,0.4,7,2.26,3,1,0,0,0,8,5,1,3.25,9671.277886876826,4.297768373385736,3.7468122114189484
3,3,62,36,8,0,13,1,22,5,4,16,2,1.0,5,5.6,4,4,1,2,2,0,17,4,12.6,83309.40081687752,26.808932099870884,4.625666872187461
12,12,112,27,12,6,31,2,5,1,26,32,4,0.6666666666666666,14,9.54,9,3,1,0,1,3,11,3,8.05,99019.85754676805,49.813097607568764,4.290592677238142
11,13,32,21,3,5,1,4,3,0,8,16,3,0.375,16,2.85,4,8,1,0,0,7,7,2,3.74,12379.803678764261,6.2651375657659125,3.363281861036697
11,10,30,15,1,3,0,1,1,0,10,8,4,0.25,10,3.61,5,5,0,0,0,6,3,1,6.77,6293.592211920874,2.9376857063146025,3.64771685068905
4,1,115,40,9,0,10,0,7,6,13,8,1,1.0,3,8.81,3,2,0,0,2,0,14,2,44.05,38986.60485215024,17.05649959369085,32.05739929787538
11,5,24,11,1,3,0,1,1,0,29,1,6,0.25,12,4.81,8,6,0,0,0,11,8,1,52.91,1929.5596028313591,0.5446406892548747,10.831666393534757
7,15,168,16,12,4,27,2,14,1,8,8,7,0.75,14,15.64,10,5,3,2,4,3,10,2,31.28,40798.6422555133,19.14402082339672,10.76898571221037
8,8,12,21,1,4,1,3,0,0,20,4,3,0.2,15,1.59,4,8,1,0,0,7,6,1,8.35,2404.5734643496453,0.8787917261448593,4.68728854709429
9,3,18,14,2,5,4,4,1,0,23,4,8,0.2857142857142857,22,4.01,10,4,0,0,0,10,7,2,14.04,3307.8147841260275,1.2317809634509915,4.850138800026912
12,9,27,8,2,4,8,1,0,0,10,1,8,0.3333333333333333,13,6.08,11,2,0,0,0,4,4,1,48.64,1834.3799864613168,0.550314022264075,9.918103762640852
9,1,45,37,10,2,22,2,14,6,15,16,4,0.8333333333333334,10,5.6,7,4,3,1,4,0,8,3,12.95,86304.1748429351,27.569776614263407,3.8925342785869557
4,3,78,41,6,1,4,0,29,0,4,8,4,0.8571428571428571,5,5.47,6,3,2,0,2,0,13,6,28.03,17081.140574464313,8.159964598540878,3.7748237542576013
12,14,22,20,2,2,4,4,3,0,22,1,6,0.5,21,2.46,8,1,0,0,0,9,2,2,49.2,1630.5490332614077,0.5352000224949434,6.4584237918001355
9,4,74,12,3,1,21,2,33,6,7,32,2,0.75,8,18.2,5,1,2,2,3,0,11,8,6.82,309612.4028782027,88.14607155140959,2.6803773572372807
12,9,27,22,3,5,7,4,4,0,11,16,10,0.375,23,3.26,12,5,1,0,0,12,5,2,4.48,11793.980194150216,5.502574894063349,4.497921374545182
3,1,91,12,5,2,15,2,24,0,15,32,3,0.7142857142857143,9,23.48,5,3,2,1,3,0,9,2,8.8,69941.6342776048,37.831562109031296,4.674081387354869
11,5,99,90,5,2,32,3,8,2,18,16,2,0.7142857142857143,14,3.59,4,4,3,4,4,8,7,2,20.19,86078.76748811961,33.026800683385915,15.714155946427386
4,7,116,88,10,6,23,1,20,0,21,64,4,0.625,11,3.61,10,6,2,1,4,5,8,5,4.96,177250.55346111354,93.88025481564118,3.22910569580086
12,15,31,7,3,2,4,3,0,0,15,8,8,0.6,18,4.7,11,2,0,0,0,12,4,2,4.11,6669.3843358482845,3.374023485660513,3.5348982033105254
10,9,19,11,2,1,4,5,2,0,19,16,10,0.6666666666666666,27,3.63,11,7,1,0,0,7,6,2,2.5,8950.173055747724,4.008083675601598,4.612245626530514
4,12,152,38,13,8,11,4,13,4,35,16,6,0.6190476190476191,19,8.02,12,2,2,3,1,3,5,4,19.05,104097.42791707443,44.025153418994215,3.6573249930768266
8,1,97,23,9,2,13,2,11,2,13,64,2,0.8181818181818182,8,13.77,4,0,1,0,0,0,7,8,4.95,368658.008812172,131.6771172293665,2.397356110908247
10,5,71,37,3,1,9,1,10,0,7,64,3,0.75,6,6.0,7,0,3,0,0,0,17,2,3.47,82579.34712586169,54.51181419239473,6.549744382514261
4,4,62,52,4,3,8,0,9,4,14,32,1,0.5714285714285714,3,3.7,4,0,1,2,0,0,16,8,6.01,209970.12189752862,69.54816854133635,2.9539636417527744
9,2,70,23,5,0,9,0,14,3,9,32,3,1.0,4,9.86,6,4,2,2,0,0,9,6,7.09,172522.6474442019,60.84726737462825,2.7039309063687487
6,3,116,19,8,3,15,1,6,5,12,64,1,0.7272727272727273,4,17.44,5,1,2,2,3,0,8,7,5.18,829069.9079621693,265.93332476915265,2.6841097552259607
7,10,80,71,10,1,34,4,13,2,13,32,8,0.9090909090909091,22,3.59,12,2,1,3,2,8,3,4,7.97,169020.84339902055,60.09834367816258,3.1926914756992595
9,13,19,15,3,4,1,2,2,0,22,8,3,0.42857142857142855,11,2.28,5,6,1,0,0,3,8,1,4.27,4174.546518824622,1.9222709805474296,5.015358171038601
18,14,54,15,10,4,25,3,15,4,13,16,2,0.7142857142857143,13,8.03,5,5,1,4,3,5,10,5,7.53,86168.07445151098,27.57694793475913,2.73650066033651
12,4,171,56,8,4,7,4,16,1,33,16,5,0.6666666666666666,19,7.6,7,1,4,4,1,0,10,3,26.6,91066.06364245161,38.702044408835434,5.549043783245529
3,4,95,37,12,2,8,0,17,1,12,16,1,0.8571428571428571,2,7.24,5,4,3,1,6,0,14,5,16.74,50979.47116672359,21.894371938954137,3.6747077995297643
5,5,32,13,2,4,6,2,3,0,12,2,5,0.3333333333333333,13,5.26,8,4,1,0,0,5,5,1,34.19,3099.416768474201,1.0582240432735583,7.167778149897629
6,5,25,19,1,3,7,1,0,0,21,4,4,0.25,9,3.48,7,7,0,0,0,9,7,2,16.53,4202.586828638394,1.4955950259024542,3.9832037433571528
6,3,162,22,4,6,34,2,20,2,10,32,2,0.4,11,19.39,8,5,3,2,3,5,5,6,13.33,204276.85015861774,95.7327310314594,2.579105862701271
4,6,11,21,2,3,7,2,0,0,16,16,10,0.4,18,1.79,11,5,0,0,0,8,2,1,2.35,6132.066008445198,2.8368984559051293,4.840843643123292
8,4,52,26,12,2,20,1,19,1,8,32,4,0.8571428571428571,7,7.47,8,3,0,0,1,0,4,3,6.07,72644.75605990524,29.79839922407778,2.8751575052256246
9,6,11,19,2,1,7,1,3,0,17,1,10,0.6666666666666666,15,2.38,12,8,0,0,0,5,2,2,45.22,1489.361688029329,0.36075259918563185,6.432655915121121
6,4,32,10,3,5,4,5,4,0,12,2,2,0.375,20,6.6,5,3,1,0,0,4,3,2,33.0,2734.568762904084,1.0032649667071336,4.656116160671525
14,2,92,30,10,6,23,1,15,1,9,8,2,0.625,9,9.67,7,4,2,4,0,5,3,6,36.26,35410.126262548525,14.086524334841327,3.0260715570957553
5,2,22,51,7,2,5,2,8,4,12,32,4,0.7777777777777778,9,1.69,7,2,1,0,6,0,17,5,2.69,167850.5124317927,42.49426830345655,3.787743531444559
5,4,18,17,2,2,1,3,3,0,19,1,6,0.5,18,2.51,9,3,1,0,0,4,8,2,42.67,1589.2872876032861,0.4200699548868675,6.987175098600988
19,9,119,75,8,7,7,4,16,4,19,16,5,0.5333333333333333,21,4.14,7,1,4,2,3,3,13,3,19.41,97226.82230024357,35.40591719272593,5.599004683010597
7,4,71,15,10,2,8,0,27,2,6,8,4,0.8333333333333334,6,12.67,8,0,0,0,4,0,5,6,23.76,19120.298441581126,8.316492057073201,2.7059443666377034
4,4,100,56,12,2,15,1,24,0,15,64,1,0.8571428571428571,4,5.55,5,3,1,0,6,0,10,2,4.86,106273.80064337043,71.78662443857323,4.879837172926858
6,7,24,19,3,4,4,3,1,0,12,8,4,0.42857142857142855,14,2.88,7,5,0,0,0,9,6,1,6.84,5729.481507539231,2.622745050523794,5.032660384525126
3,2,11,25,2,4,6,5,3,0,15,8,7,0.3333333333333333,25,1.63,10,7,1,0,0,4,3,1,5.09,3458.4369023404793,1.4240725479633571,4.782281694273447
3,15,6,11,1,2,7,2,1,0,19,2,10,0.3333333333333333,17,1.35,11,5,1,0,0,5,5,2,7.43,946.2259321876238,0.30967536207144564,3.962920898676786
4,4,29,19,2,4,0,4,4,0,13,1,5,0.3333333333333333,19,3.16,8,7,0,0,0,8,2,1,60.04,2095.0714687105506,0.5896972744971188,9.783064186404921
17,15,146,89,13,5,6,4,17,3,40,64,6,0.7222222222222222,22,3.9,9,6,0,4,0,8,12,4,5.42,724168.1466099507,222.5659469156985,4.701396706930268
12,16,126,75,5,8,24,3,19,3,9,8,3,0.38461538461538464,15,4.27,6,4,2,3,1,3,12,4,40.03,42765.842156818806,18.365000816912442,5.355984527853367
8,16,95,64,10,6,30,4,10,4,21,64,4,0.625,17,3.99,9,2,1,1,1,8,4,5,3.99,700977.336272097,200.18923488710502,3.057847157268213
6,2,87,13,3,2,12,1,27,1,5,32,1,0.6,4,19.6,4,3,0,2,1,0,5,6,7.96,114150.38196073487,53.203574399418905,1.894185027008565
6,7,31,16,1,5,4,2,4,0,25,8,3,0.16666666666666666,12,3.92,4,8,1,0,0,4,2,1,7.84,6624.288754846299,3.3942273847334534,3.6191774704070885
20,3,62,30,7,6,10,3,19,4,39,8,7,0.5384615384615384,17,6.69,10,6,2,2,1,0,6,5,25.09,32618.619902699058,11.878253473093663,3.7099449399419506
6,4,59,28,11,1,6,1,17,5,15,8,4,0.9166666666666666,8,6.21,8,1,1,2,3,0,16,3,21.73,33625.53236755615,12.609595689361536,6.11426689159464
8,8,20,21,3,3,0,4,1,0,30,8,2,0.5,17,2.12,5,2,0,0,0,8,4,2,5.57,5005.434602298957,2.164994915296109,2.7380006218911497
2,8,30,6,3,2,0,5,2,0,19,8,8,0.6,26,5.03,11,5,1,0,0,8,2,2,3.77,6466.007694794381,2.9899058007464365,3.372872772711909
16,9,72,84,13,8,27,3,25,3,20,16,4,0.6190476190476191,14,2.97,6,5,2,3,1,5,6,2,15.59,85761.19138205727,28.98501325568896,20.97934536803437
20,7,60,17,4,5,12,3,18,4,15,32,7,0.4444444444444444,17,9.2,11,3,4,2,0,0,13,2,4.89,229093.8637551799,68.393741609956,35.13441297049862
3,4,59,25,12,1,15,1,15,5,15,32,2,0.9230769230769231,6,7.43,6,1,0,1,4,0,13,3,5.8,227923.14241948686,66.73328279756045,4.331831268440597
4,2,107,37,9,0,6,0,19,1,10,64,2,1.0,4,8.4,4,2,3,2,4,0,12,8,4.86,293203.6325540502,119.36470425088544,2.692357555707184
10,4,72,54,10,3,9,0,22,1,10,32,4,0.7692307692307693,5,4.39,8,4,0,2,1,0,11,5,7.41,111373.09169300461,40.4511997957879,3.1639183322108675
10,7,9,24,2,1,1,3,4,0,15,2,2,0.6666666666666666,14,1.42,3,2,1,0,0,7,4,2,17.04,1618.212254155183,0.41619517896875124,3.511426875134243
3,2,34,60,12,3,5,1,34,2,6,64,2,0.8,6,1.9,4,0,2,0,6,0,4,5,1.78,329419.36114345246,87.09842637555845,2.543455542395416
10,3,116,34,10,1,8,2,26,3,15,32,4,0.9090909090909091,10,10.14,6,2,0,2,5,0,13,5,10.77,211178.4928589966,74.83573293514816,3.780847380022775
9,3,85,12,10,2,24,0,33,1,14,16,1,0.8333333333333334,3,22.03,5,0,0,0,4,0,12,6,16.52,41289.39611212414,19.574038292569227,2.9663196781529946
10,5,30,20,3,1,1,5,1,0,6,16,6,0.75,22,3.61,7,8,0,0,0,11,6,2,4.51,11581.192828672549,5.8489277790810625,3.7506885246253594
10,1,59,37,5,3,4,2,16,3,7,8,1,0.625,6,5.38,3,4,1,1,1,0,6,4,24.88,25013.350822560817,9.03530081506129,3.222097278354657
6,8,27,10,1,5,5,2,0,0,28,2,2,0.16666666666666666,10,4.64,4,2,1,0,0,5,5,2,23.2,2439.956665294571,0.9528971653770485,4.154564745419252
4,1,41,25,12,1,19,2,30,4,9,64,1,0.9230769230769231,7,6.89,3,2,3,2,3,0,5,5,2.69,614901.5962124331,165.7939079814164,2.764619241020214
12,5,6,13,3,5,1,2,4,0,26,8,4,0.375,12,2.32,7,7,1,0,0,4,8,1,3.77,2929.7139885126307,1.2393349170934342,5.004765220823409
10,4,31,12,3,4,8,4,0,0,6,4,9,0.42857142857142855,24,6.74,11,3,0,0,0,3,5,2,20.22,4281.439131445714,1.7239949846509255,5.1885226571738325
16,7,74,89,12,5,6,2,22,4,12,32,4,0.7058823529411765,11,2.4,9,6,0,1,4,5,9,3,6.67,207506.86315538036,69.99923826881604,4.185003802703743
14,12,86,72,8,4,26,3,15,1,37,32,6,0.6666666666666666,18,3.6,8,6,1,0,4,8,3,2,8.1,90580.1992847106,38.89304835676556,10.719225501525898
17,10,145,65,12,2,30,1,22,0,36,16,7,0.8571428571428571,11,6.14,11,4,4,2,3,3,14,2,24.94,64937.22400040088,30.041773588752115,6.595056788044787
7,5,20,5,1,1,4,3,1,0,8,8,6,0.5,18,6.82,7,4,1,0,0,8,2,2,4.26,4648.750296804038,2.3959262524316616,2.775030036591714
3,2,97,35,4,2,22,2,21,1,11,16,2,0.6666666666666666,7,9.23,4,4,1,2,0,0,6,4,20.19,59903.35833855212,25.58992019544042,3.1161279083374924
20,13,90,39,14,1,27,3,22,3,8,16,5,0.9333333333333333,15,6.32,9,4,3,2,0,8,10,4,15.41,80623.52915598828,29.672362160773336,4.010515411822994
11,2,91,68,12,8,15,1,17,1,29,8,2,0.6,6,4.01,5,6,3,0,1,3,5,4,34.09,22622.855076524134,9.917309094112527,3.755951257970986
4,1,77,37,3,2,12,0,9,3,6,8,3,0.6,4,6.85,6,4,1,0,6,0,13,6,31.68,24297.094660850362,9.674142604112998,4.001179759698967
10,5,31,15,3,0,16,1,34,6,14,8,1,1.0,4,7.98,3,3,0,1,4,0,14,5,14.96,28128.09516488919,9.489571358524568,3.5808432500854375
12,2,23,6,2,4,6,1,4,0,30,1,8,0.3333333333333333,12,11.28,11,1,1,0,0,9,5,2,67.68,2417.953831788061,0.6590106044998404,8.641140372500503
14,12,26,73,12,6,23,2,8,0,8,8,6,0.6666666666666666,13,1.78,12,2,4,1,4,5,8,5,16.24,12271.081050944698,4.716107173468551,3.111403410332944
5,2,33,12,3,1,13,2,19,4,13,64,3,0.75,9,10.2,7,4,1,0,3,0,8,6,1.91,571673.927227902,140.46885423713354,2.8261783073697235
8,1,82,47,5,0,11,2,32,6,11,32,1,1.0,7,5.89,4,1,1,2,1,0,16,2,8.65,297243.16266605654,89.65440576622585,49.73603700190106
10,4,92,54,8,2,23,1,19,2,5,16,1,0.8,5,6.03,3,3,1,0,5,0,7,7,20.35,52623.4164162027,23.485864767745845,2.4289431925078224
11,5,13,20,3,3,6,2,3,0,11,8,2,0.5,10,2.64,3,2,1,0,0,3,6,1,6.6,4003.623570225371,1.6499541421860868,4.031994508898219
9,5,26,23,2,1,0,2,1,0,15,4,4,0.6666666666666666,11,2.75,6,3,1,0,0,11,3,1,15.81,3864.912677020106,1.5222379226436142,4.625032989704708
4,15,14,8,1,2,6,1,2,0,12,1,6,0.3333333333333333,11,2.3,7,6,1,0,0,5,6,2,18.4,896.6119038393869,0.3061566650728261,4.541424028076965
7,4,53,39,7,7,27,3,15,4,35,8,7,0.5,18,4.86,9,5,4,1,4,5,5,4,23.69,27966.155009042202,11.049688614007179,3.9559653574033433
12,14,14,9,3,5,7,2,0,0,21,1,3,0.375,10,3.16,6,7,1,0,0,10,6,2,28.44,1193.1917807173093,0.33439410604179975,4.779269286267056
7,10,28,20,3,4,7,3,4,0,18,4,2,0.42857142857142855,12,3.08,3,4,1,0,0,6,5,1,15.4,3920.564985513656,1.6641619022827085,5.014037924963165
9,5,36,33,7,0,8,0,15,3,11,64,3,1.0,4,3.91,7,0,3,2,4,0,9,5,2.02,501075.6132483803,139.93063790839633,3.286039468339919
9,4,63,41,8,2,16,0,11,3,6,64,3,0.8,4,5.48,6,0,2,2,4,0,12,7,3.51,545277.9491086729,146.08208666696905,2.831553283227878
5,3,9,7,2,1,8,2,2,0,12,4,7,0.6666666666666666,15,4.84,9,5,0,0,0,12,3,2,8.47,2317.2833527090515,0.7139382941361999,3.2436814538388394
6,15,17,17,2,5,0,4,4,0,30,4,4,0.2857142857142857,18,1.58,5,4,0,0,0,10,3,2,6.71,2611.1836950565194,1.0030867262371155,2.865173771136528
14,14,41,55,7,7,29,4,11,3,36,64,8,0.5,21,2.92,12,2,4,1,2,0,10,4,2.51,497437.8986209746,134.23899653194528,4.156296264186592
9,4,103,58,9,2,14,2,6,4,15,16,1,0.8181818181818182,6,5.69,3,2,3,1,1,0,10,2,20.63,80411.07214074259,32.05567215575236,25.47314337751655
10,9,47,57,13,8,25,3,7,1,14,64,7,0.6190476190476191,18,2.98,9,6,4,3,0,3,6,2,2.65,281737.2506132062,91.74100257107797,15.435090491686227
6,2,53,52,11,0,18,0,17,4,3,32,2,1.0,4,3.99,5,3,1,0,1,0,12,5,6.48,181189.91482651915,53.59028446084116,3.3464575729712633
9,2,32,23,7,3,25,1,11,4,12,8,3,0.7,6,7.39,7,3,2,0,0,0,6,5,21.25,20274.394055364723,7.060246705620268,2.896790766112877
11,14,13,21,2,5,7,4,3,0,24,8,2,0.2857142857142857,17,1.95,3,5,1,0,0,8,7,2,5.12,4427.281529497185,1.7411179478252123,3.283930151696839
9,2,38,49,9,3,16,2,11,5,12,16,1,0.75,7,3.46,5,0,1,0,2,0,18,7,10.6,70391.87353410093,20.50892880421168,3.1938554497797784
6,13,75,78,10,2,16,1,8,4,28,32,5,0.8333333333333334,12,2.56,8,3,1,4,0,8,3,2,6.24,266406.8855659947,82.2433571832443,32.42481623915886
16,7,122,39,10,1,5,3,8,1,28,64,7,0.9090909090909091,20,7.46,12,4,0,0,4,3,14,5,4.55,275547.52506315906,114.20299197037366,4.650137749528838
6,15,11,10,1,5,1,2,2,0,9,8,10,0.16666666666666666,19,1.58,12,3,0,0,0,3,7,2,1.98,2737.883168105678,1.2089875166200246,4.375380449600002
7,4,12,6,3,5,3,4,0,0,26,8,10,0.375,25,4.84,13,2,1,0,0,7,5,1,3.63,3550.6369815270177,1.6260917671960622,5.740685651964424
5,14,116,40,7,6,34,2,11,0,9,8,5,0.5384615384615384,12,6.89,7,3,1,0,1,0,13,3,34.45,22676.309270068068,12.322981140168439,5.8992501293606425
5,8,151,28,9,6,22,2,24,1,33,16,5,0.6,12,11.87,8,2,0,2,2,3,3,5,20.77,70037.53343303205,34.935195795739624,2.7252884262640413
4,8,74,73,7,2,26,3,25,4,31,32,2,0.7777777777777778,12,3.08,5,4,2,4,3,0,14,6,7.03,272560.5069774346,85.4241036818443,3.2986723440822523
12,3,173,56,14,7,26,2,15,1,28,16,8,0.6666666666666666,18,8.58,10,3,0,4,4,8,9,6,30.03,96186.35931942696,39.91023574198517,3.8808859467255328
20,11,23,44,4,2,14,2,18,1,13,16,2,0.6666666666666666,10,2.49,6,4,2,1,1,8,6,2,6.85,32197.815204435305,10.41534240116999,8.41113162087229
9,13,16,9,2,3,0,5,3,0,26,16,6,0.4,22,2.5,7,6,1,0,0,6,3,1,1.41,7959.263929907703,3.9937885997681555,4.420531642977297
11,11,117,81,9,3,19,1,7,3,12,16,3,0.75,7,3.83,6,2,1,0,1,3,6,6,19.39,70697.46025257939,28.71958737948396,2.593110314653512
9,6,11,11,1,4,2,5,1,0,15,8,6,0.2,24,2.85,8,4,1,0,0,10,2,2,3.92,4098.590257276828,1.5027040542790593,2.894445392207376
5,4,72,37,11,3,8,1,6,6,9,64,4,0.7857142857142857,7,5.8,7,4,1,2,5,0,6,4,3.35,974890.8391512533,267.86722690363064,3.6309896999878895
7,4,52,34,11,3,6,1,10,5,10,64,2,0.7857142857142857,5,4.79,4,0,0,2,5,0,15,4,2.54,842190.7167728692,212.97629176088464,4.62361388096482
9,4,111,33,9,3,13,2,24,0,9,64,1,0.75,6,10.06,4,4,1,0,6,0,10,4,5.19,124820.8092853073,79.45019175789032,3.6734577750279414
20,13,145,62,15,1,25,4,18,1,23,32,5,0.9375,18,6.08,9,6,0,1,2,8,13,3,11.78,140976.75009554642,67.76838156762011,5.2379568053749335
5,1,30,59,4,3,16,2,24,0,11,16,2,0.5714285714285714,8,2.38,4,3,2,2,2,0,12,6,8.78,27858.49393570189,10.336220236417107,2.5512984034850046
13,13,125,26,5,6,31,2,13,1,33,64,7,0.45454545454545453,16,10.4,9,2,3,0,0,0,14,5,4.23,248736.3746660597,128.42968323605274,4.176931805336909
13,13,130,36,6,6,10,2,11,3,19,64,6,0.5,13,7.49,11,5,1,1,1,0,14,3,4.21,557613.1469876601,187.07570921376018,5.627006203439497
8,9,26,24,1,2,1,3,0,0,18,4,3,0.3333333333333333,14,2.33,4,6,0,0,0,12,3,2,13.98,3985.536773820667,1.6331629432407402,3.139937145566576
3,1,50,58,3,0,7,0,22,6,3,8,4,1.0,6,2.85,7,3,2,2,3,0,9,4,20.66,35193.42053820302,12.18737370615516,3.927080860704266
14,15,81,61,14,7,17,1,16,2,14,32,2,0.6666666666666666,9,3.54,7,6,1,0,4,0,11,4,6.75,130358.203806385,50.417300843381284,3.5137952948531774
15,9,178,75,12,7,26,2,5,2,9,16,7,0.631578947368421,16,6.26,9,6,2,3,1,8,9,6,29.34,101266.59330846794,46.59738578377874,3.9399747317026543
8,9,27,8,3,4,4,5,1,0,28,4,4,0.42857142857142855,22,5.05,7,1,0,0,0,10,8,1,10.1,3370.780122345095,1.5662272723276875,5.837654631630904
5,4,30,40,11,1,11,0,11,6,13,64,1,0.9166666666666666,2,2.93,4,0,1,1,3,0,16,4,1.83,839417.3303426473,220.1557123900849,4.688740903280116
12,9,27,8,3,2,8,4,0,0,28,4,7,0.6,20,6.08,10,2,1,0,0,9,7,2,12.16,3773.207753771798,1.6437739906706548,4.742611299022281
11,5,86,29,8,2,8,1,15,4,20,64,7,0.8,11,7.41,13,3,1,2,3,0,7,2,3.36,687398.6882439302,228.5532791582841,46.3302051303928
16,8,101,61,14,3,21,2,8,3,8,16,6,0.8235294117647058,16,4.8,10,2,2,1,3,8,5,6,18.3,67259.80195695051,29.071167131605506,2.941617204663248
3,5,56,29,11,0,12,2,24,3,13,16,2,1.0,8,5.85,5,3,0,1,1,0,17,7,10.6,60863.36691839076,22.365624433268035,3.2068813932023463
2,15,30,10,2,4,4,2,0,0,23,2,8,0.3333333333333333,16,3.17,10,8,1,0,0,9,5,1,15.85,2032.0616783408204,0.8553374189380909,6.0495990706080605
13,13,69,85,10,2,9,3,23,0,27,32,5,0.8333333333333334,16,2.23,11,2,3,3,2,3,6,3,5.92,88434.45058118881,39.63033805043868,3.5748332095838387
4,7,167,28,14,3,17,4,10,0,14,16,4,0.8235294117647058,20,12.89,7,1,0,4,2,8,5,5,22.56,81367.77809950865,35.875058472206206,3.16554292086239
3,5,18,20,2,5,2,4,0,0,30,1,9,0.2857142857142857,24,2.02,11,5,1,0,0,8,2,1,40.4,1598.8328128929572,0.4378213160888536,8.740715960358354
3,9,26,21,1,1,7,3,0,0,24,1,4,0.5,15,2.64,6,7,1,0,0,12,3,1,55.44,2061.810659762359,0.5707134216792411,9.787520323677445
