num_inputs,num_outputs,num_registers,num_wires,num_always_sequential,num_always_combinational,num_assigns,num_case_statements,num_arithmetic_ops,num_multipliers,num_logical_ops,bitwidth_max,max_if_depth,sequential_ratio,cyclomatic_complexity,fanout_estimate,ast_depth,num_parameters,num_generate_blocks,num_memory_blocks,num_signed_ops,fsm_state_count,combinational_path_len,pipeline_depth,routing_congestion_factor,area,power,delay
8,9,16,7,1,1,7,3,4,0,19,1,8,0.5,20,4.26,9,2,1,0,0,11,2,2,29.82,24.94987088423284,0.007605210634813225,0.5862680960059163
9,5,158,60,11,7,12,4,18,3,40,32,7,0.6111111111111112,20,6.61,12,3,1,3,1,0,13,6,12.39,4383.608494838386,2.7055577842972514,0.47622102979748043
17,9,179,78,14,8,34,3,12,1,36,32,3,0.6363636363636364,14,6.34,6,4,4,4,4,3,7,3,15.45,4045.484749249635,2.9753484117284463,0.4917144699913621
7,3,111,33,6,3,20,2,27,0,3,64,1,0.6666666666666666,6,10.73,3,2,0,1,4,0,7,8,5.53,2648.820424945997,2.7998269037118977,0.25385971813532054
7,11,21,10,3,2,0,4,2,0,30,16,9,0.6,22,2.93,12,3,1,0,0,12,7,1,1.83,206.03129104302567,0.15223697820866994,0.7014720326107813
9,4,95,55,6,3,19,2,34,5,8,8,4,0.6666666666666666,10,5.84,8,0,2,1,4,0,17,8,40.15,776.5658777915384,0.3643266390418459,0.5141582604381049
11,15,36,43,9,6,22,3,12,3,30,32,5,0.6,15,2.86,11,5,2,2,1,3,7,5,3.84,3207.668348747441,1.0259100072720697,0.32594007146675735
6,5,71,46,11,1,16,2,12,1,10,64,2,0.9166666666666666,8,5.11,6,3,2,0,1,0,5,8,3.67,4375.490670570403,2.213784102444247,0.2565733566063661
6,8,156,46,10,1,34,4,21,3,40,16,8,0.9090909090909091,22,8.71,12,2,4,1,0,3,6,6,25.04,1795.8659218968128,1.0896984055168204,0.45315858443621293
16,14,78,63,7,1,7,4,9,4,21,64,4,0.875,18,3.15,8,3,2,3,4,5,4,3,3.1,14568.708899254185,3.939362784317515,0.4596096569367452
9,2,89,22,3,2,20,1,20,2,4,32,2,0.6,5,13.77,6,1,3,2,2,0,5,3,9.47,3056.0698978936853,1.7144039062101213,0.3647568133353086
6,5,66,13,6,1,10,1,30,3,15,64,1,0.8571428571428571,4,12.76,5,4,3,0,2,0,18,2,2.59,9493.206116099966,3.054160164366684,4.437918701925983
7,10,6,15,3,3,2,4,2,0,19,1,9,0.5,22,1.32,12,3,0,0,0,6,7,1,19.8,16.343106101816687,0.0035440587767312146,0.9365024734502709
8,9,31,25,3,1,5,3,4,0,19,4,7,0.75,17,2.85,10,3,1,0,0,8,3,1,17.81,87.21502461834275,0.05206783772319734,0.7155567673431481
3,4,105,51,10,2,17,1,12,2,5,32,1,0.8333333333333334,4,6.36,5,4,0,0,6,0,18,7,10.14,2529.9865679272443,1.6563934800613214,0.4068718432299052
6,15,27,20,1,1,6,4,4,0,6,1,4,0.5,17,2.45,5,6,1,0,0,5,5,2,49.0,38.11736327863857,0.011454476521288667,0.8565710497396634
5,5,80,13,11,3,25,1,34,1,4,32,4,0.7857142857142857,8,17.11,6,3,1,2,5,0,16,6,6.95,2197.747733803592,1.4999002160172754,0.41168204990411306
7,2,52,29,11,3,4,1,24,6,5,16,3,0.7857142857142857,7,5.69,6,1,3,2,0,0,8,5,10.31,2068.273304870463,0.6879421794046328,0.3199589619495671
8,1,83,55,7,0,13,2,7,6,15,64,3,1.0,8,5.2,6,0,2,1,5,0,16,4,4.47,18335.151811099153,4.654663575708255,0.5934709566046125
9,3,49,52,12,3,20,1,17,1,13,8,2,0.8,6,3.97,6,3,1,2,1,0,15,7,25.8,436.0858872782002,0.23268551582717006,0.4098334666107133
20,14,141,40,11,1,33,3,22,2,8,8,7,0.9166666666666666,20,8.62,11,3,3,2,0,5,8,2,43.1,767.2774803603073,0.5132600518362845,1.8767568010122866
5,1,103,22,12,1,18,2,10,4,8,8,4,0.9230769230769231,9,15.34,8,4,1,0,0,0,6,2,42.19,669.6794758218127,0.37931203306010247,2.6359847237534715
15,16,26,34,11,3,25,3,13,4,12,32,4,0.7857142857142857,14,3.17,10,1,0,0,3,8,10,5,3.37,3503.8709912124245,0.842830756343533,0.3841741929011543
15,2,135,16,5,2,27,1,12,1,8,32,6,0.7142857142857143,13,23.6,8,4,2,2,1,8,8,5,11.8,2823.4421226269205,1.8674941264846383,0.3961445401447031
8,4,36,18,3,1,15,1,30,3,12,16,4,0.75,7,7.51,8,1,3,1,2,0,17,5,8.45,1089.1729705147,0.4235596817291551,0.481578040708185
4,2,32,8,3,1,3,4,0,0,17,16,9,0.75,24,8.58,12,4,0,0,0,6,3,1,4.29,227.16196215782566,0.22850353725162004,0.644567537936155
8,3,22,9,2,2,3,3,3,0,7,8,6,0.5,17,6.05,8,1,1,0,0,10,7,2,6.81,109.28279834489601,0.07071784960912596,0.48920330304139586
16,16,60,19,15,8,19,4,6,4,27,8,5,0.6521739130434783,19,6.51,7,1,1,1,3,0,5,5,15.46,522.9211703693961,0.25267855299216135,0.35575363573188584
16,7,88,88,7,4,6,4,19,2,19,16,3,0.6363636363636364,16,2.78,7,3,3,2,1,5,3,3,15.29,1321.8918090372695,0.7119741778735938,0.38796363769666004
7,2,47,36,9,3,8,0,21,3,3,64,2,0.75,3,4.57,6,4,2,1,2,0,9,5,2.57,10044.18838742033,2.488964926116136,0.3718025478349807
11,4,73,16,6,8,24,4,21,3,38,64,2,0.42857142857142855,15,12.96,5,4,3,0,1,5,8,4,3.24,9008.45275077324,3.1063841359807363,0.453095394679879
18,11,132,33,8,2,34,2,19,3,33,64,8,0.8,16,10.04,14,3,2,1,0,0,5,2,5.18,12209.21516584622,5.217192985718361,4.290114296946654
16,5,94,26,10,8,28,4,21,2,29,64,8,0.5555555555555556,23,10.68,10,5,0,2,2,8,14,2,4.34,8842.474751348194,3.4359962112386095,3.386081121150362
9,8,11,13,2,2,8,3,3,0,18,8,3,0.5,14,2.93,4,7,0,0,0,5,7,1,4.76,72.57415926031061,0.04400867698698795,0.5693529103347978
19,4,58,58,10,2,27,1,16,3,17,8,5,0.8333333333333334,12,4.03,9,6,3,1,1,5,8,6,29.22,520.9563814976068,0.25356406030174644,0.4126934172497412
12,11,22,33,14,4,31,1,8,3,35,8,5,0.7777777777777778,11,3.55,7,4,2,3,1,8,11,2,14.64,507.81287268820256,0.1898480397460336,2.1538443820989746
10,2,8,6,2,2,3,5,0,0,6,8,4,0.5,22,5.78,5,7,0,0,0,3,4,2,4.33,51.47103174350565,0.026428555234289403,0.36143041897839706
6,4,52,86,12,6,31,1,5,0,22,16,5,0.6666666666666666,9,2.37,8,3,0,3,1,0,8,3,12.74,826.3388688930913,0.47304204505304903,0.4536788470748368
10,11,30,20,2,2,1,2,1,0,8,16,2,0.5,11,2.91,5,8,1,0,0,6,3,2,3.64,232.2673888277315,0.1911221714871644,0.2832635867730831
20,16,55,22,4,6,14,3,15,1,36,32,3,0.4,13,5.62,6,3,1,1,1,3,4,6,3.86,1730.9545351773245,0.89389126904985,0.21959894799845364
7,11,14,10,2,5,8,1,4,0,13,1,9,0.2857142857142857,13,3.04,10,2,1,0,0,8,5,2,30.4,24.398586303651697,0.006664494560133749,0.6779206908871643
6,8,88,38,14,6,31,3,18,1,27,64,5,0.7,15,6.52,7,3,1,4,3,3,9,5,3.87,7184.295609249686,2.896732390852998,0.4260787852364163
14,9,48,77,13,3,14,3,23,3,31,64,5,0.8125,18,2.12,11,6,0,3,4,5,3,3,2.55,11544.16699916978,3.1780247283942202,0.4578242412967642
6,16,97,26,11,3,25,1,12,3,14,16,5,0.7857142857142857,11,7.31,11,3,0,4,3,3,9,3,11.88,1815.2863921776543,0.9483269206017022,0.506252847895497
10,5,68,20,4,2,19,1,16,0,13,32,3,0.6666666666666666,7,10.86,7,3,1,0,5,0,16,7,6.79,847.9383079614357,0.8582792577559961,0.3757239655432943
4,2,85,34,5,0,4,1,17,2,5,64,3,1.0,6,7.23,6,0,0,0,0,0,15,5,3.84,7369.972730932232,3.0310539160792276,0.5044551601376431
12,4,19,25,2,2,0,3,1,0,7,4,10,0.5,22,2.35,11,8,1,0,0,12,8,1,14.69,75.49049450390828,0.031916595269150756,0.9052224450426939
4,5,56,17,6,1,8,1,27,6,12,64,2,0.8571428571428571,6,8.65,5,4,3,2,1,0,10,3,2.3,18668.714376243697,4.273172048534621,0.5110685827088899
6,1,115,31,7,0,18,2,30,2,7,16,3,1.0,8,12.16,5,0,0,0,4,0,11,7,23.56,1208.3649158438573,0.9056030407091155,0.39207574959209984
6,13,75,20,9,3,19,4,21,0,15,16,8,0.75,24,7.27,13,3,4,0,3,3,7,4,9.09,520.9974557253682,0.5279944926983893,0.4163448590999037
4,1,82,30,9,1,15,0,30,3,3,64,1,0.9,2,9.12,5,4,2,0,4,0,8,8,4.27,9337.357493778654,3.0117658157714144,0.2892564873679618
9,2,61,22,6,2,4,0,34,6,8,16,1,0.75,2,8.63,5,1,3,1,0,0,8,2,11.87,1847.7746061816622,0.7080247296451658,4.39768630190351
6,1,88,20,4,1,10,1,29,5,3,8,1,0.8,4,13.87,3,3,0,0,1,0,11,2,34.67,648.0680655108029,0.3843026271892011,3.1568231710887695
7,5,83,27,4,2,5,2,7,1,12,32,3,0.6666666666666666,8,8.31,7,3,1,1,6,0,9,6,7.01,1905.3662188716078,1.2452750767885592,0.3132092419620954
5,9,12,25,1,2,7,5,3,0,7,4,4,0.3333333333333333,22,1.55,5,7,0,0,0,9,6,1,9.69,48.37302260371141,0.020098001683434733,0.6548178561479194
10,1,60,22,7,2,13,2,24,2,12,8,1,0.7777777777777778,6,10.1,5,2,3,2,5,0,16,7,27.77,559.5278137535593,0.27044648289573225,0.420469486163268
7,4,27,20,12,3,16,4,22,1,15,32,7,0.8,20,5.0,12,1,3,0,4,8,3,6,3.12,1315.2288826987096,0.5479433904272303,0.2544114722685517
12,9,105,90,11,8,23,4,16,1,32,32,3,0.5789473684210527,17,3.39,8,6,4,2,2,0,11,5,9.53,2354.934587678095,1.6624234653471959,0.38792386215175795
5,12,28,12,3,4,7,2,4,0,29,8,9,0.42857142857142855,17,3.67,11,7,1,0,0,4,2,1,5.5,134.0878585943207,0.09887459581289189,0.5535656720164854
4,14,120,42,4,1,24,1,11,2,16,32,5,0.8,12,6.34,10,6,1,1,3,3,4,2,8.32,2934.0789098292785,1.8570037303067999,2.3090297381187193
6,16,129,45,13,7,20,1,16,4,13,16,5,0.65,10,6.1,11,5,3,0,0,3,10,6,17.16,1577.3460100091024,1.0738857921418692,0.3905416125979599
2,3,12,9,2,5,7,3,0,0,13,1,3,0.2857142857142857,14,3.85,5,1,1,0,0,6,3,1,34.65,25.46907748773235,0.005750047522380447,0.8413169391967756
6,9,24,9,2,3,1,5,4,0,15,16,2,0.4,18,3.79,3,4,0,0,0,12,5,1,2.13,206.57345380953072,0.160373047317457,0.49962221972498105
7,4,24,19,7,1,19,0,23,2,14,8,2,0.875,4,6.09,4,0,3,2,1,0,10,4,14.46,395.60178725875414,0.15581362932853526,0.36371543796188005
10,5,45,13,10,3,23,0,26,4,10,8,3,0.7692307692307693,4,12.13,5,4,2,2,5,0,8,6,19.71,591.9536012587881,0.2632654918371414,0.35994003037126543
12,2,125,41,12,6,7,3,10,2,17,8,6,0.6666666666666666,19,8.04,12,6,0,4,3,8,8,6,41.2,853.5458970598709,0.4993012316377268,0.5076531111232485
7,2,39,23,9,2,19,2,21,0,14,16,4,0.8181818181818182,9,7.28,6,4,1,0,1,0,14,5,10.46,326.6195286730623,0.2912400555376215,0.39778223174939503
14,5,84,62,4,7,10,2,21,0,13,32,6,0.36363636363636365,14,3.87,12,1,3,3,1,3,7,5,7.5,2003.5625019492054,1.2985987717307603,0.35545255991537705
9,2,47,20,11,3,12,2,21,6,9,16,1,0.7857142857142857,6,8.65,5,3,0,1,6,0,6,4,10.81,1786.7230457542535,0.5948180946906829,0.3305513586303805
10,3,53,19,6,1,20,2,29,5,7,16,4,0.8571428571428571,9,10.56,6,1,3,0,3,0,10,4,12.54,1481.5872327463012,0.5763410864121841,0.4622825868919513
8,3,106,53,12,3,6,0,15,2,15,64,1,0.8,2,6.0,5,1,3,1,4,0,12,3,4.97,8341.863960103225,3.413868034904811,0.5320840422635753
9,4,85,22,8,2,7,1,19,2,4,32,3,0.8,6,10.88,6,4,0,0,6,0,9,3,7.48,2577.596659212108,1.2699255797970066,0.45160318664040894
11,12,31,73,6,3,35,4,5,0,27,8,4,0.6666666666666666,18,2.17,6,2,3,0,0,8,11,3,19.8,214.87994997438756,0.11403282299609127,0.5470802724054744
13,7,143,34,10,3,10,3,15,2,13,8,5,0.7692307692307693,16,9.72,7,1,2,3,1,5,7,5,41.31,871.9891329844489,0.5308816394619762,0.5301757441934344
9,8,21,23,1,1,2,2,4,0,8,2,2,0.5,10,2.27,3,8,0,0,0,6,4,2,26.11,43.174218085737984,0.016308193166959736,0.48928576351276093
6,2,117,26,12,3,23,1,30,5,8,16,4,0.8,7,14.6,6,1,0,0,0,0,14,7,23.72,1776.1730652918682,0.9989230837608528,0.4454640887409648
3,1,103,54,4,2,22,1,13,5,4,32,2,0.6666666666666666,5,6.52,5,0,2,0,5,0,15,4,11.0,4990.3493549774375,1.9100705955172577,0.5316811354392508
3,3,51,13,11,1,12,1,8,1,4,8,3,0.9166666666666666,7,11.55,7,3,2,2,4,0,9,4,18.77,422.24804590237176,0.21561873661459863,0.43319065153351966
8,3,31,13,6,3,18,1,32,1,12,8,1,0.6666666666666666,4,9.97,3,4,2,2,6,0,7,5,16.2,376.2213401921391,0.19327492961220458,0.29368827384511353
7,2,108,26,6,0,7,0,21,2,8,8,2,1.0,4,12.2,5,3,3,0,1,0,16,5,39.65,534.5195055292735,0.3878187230810677,0.5835963810209883
6,3,36,34,6,3,23,2,7,3,14,8,3,0.6666666666666666,8,4.92,7,3,1,1,0,0,15,2,20.91,440.30459397665646,0.19613945564462806,2.2250889473647883
6,5,22,17,12,1,23,0,32,0,11,32,3,0.9230769230769231,5,6.49,6,2,3,1,1,0,14,3,3.45,747.0298208223521,0.4373175308467831,0.47427676929926105
3,7,25,9,3,5,5,4,0,0,21,16,7,0.375,22,4.54,9,3,1,0,0,6,4,1,2.55,184.53873618981405,0.1682051609462312,0.5851517381325988
12,10,14,13,2,5,5,1,0,0,23,8,2,0.2857142857142857,6,2.97,4,1,0,0,0,12,6,2,4.83,93.96900786295556,0.05633400517633432,0.3053550718930259
7,1,36,27,6,3,5,0,20,0,3,64,3,0.6666666666666666,4,4.8,6,2,3,1,0,0,14,4,2.02,1572.787557613462,1.0985770531346997,0.5060511321828426
3,3,87,16,5,1,10,1,24,3,6,32,2,0.8333333333333334,6,14.74,4,4,2,1,0,0,11,7,7.37,3543.874495811859,1.5868480232005417,0.3105526376955838
10,5,19,47,10,0,22,0,11,6,12,16,4,1.0,5,2.75,7,0,0,2,6,0,12,3,8.08,1719.4240344568013,0.4584509020828654,0.49682248106400123
3,5,98,44,12,0,16,0,22,4,13,32,3,1.0,4,6.69,6,4,0,1,5,0,11,2,9.2,4052.5905025177585,1.8217875957841914,4.328295923420717
6,10,18,13,3,1,7,2,0,0,22,4,10,0.75,19,2.97,13,7,1,0,0,4,7,1,9.65,51.11271206770134,0.03251970182506561,0.8013804494594333
3,4,45,26,12,3,4,1,16,2,4,8,1,0.8,4,4.85,4,0,0,0,0,0,13,5,15.76,311.47689920407,0.17930250137715487,0.3785747781660449
3,3,43,33,4,0,12,2,29,1,15,16,4,1.0,10,4.51,8,1,1,2,0,0,15,4,9.3,816.5261628342416,0.42197105148082253,0.46565533254339264
9,4,49,27,9,0,23,0,27,5,4,8,1,1.0,2,7.32,5,2,0,2,3,0,8,6,24.71,696.9293057649463,0.29250653645289365,0.35002130491004385
7,1,51,22,11,2,8,1,27,6,10,64,1,0.8461538461538461,4,8.03,5,0,1,1,5,0,4,3,2.76,17809.311916094517,3.8942717885672606,0.383891466155566
6,10,32,12,1,1,5,2,0,0,29,8,2,0.5,10,4.3,3,3,1,0,0,3,7,2,6.45,114.7625185309688,0.11256157671082095,0.3739240960294204
9,2,36,12,7,2,15,0,14,6,7,16,4,0.7777777777777778,6,12.0,6,2,3,2,6,0,7,8,9.0,1835.3691947172972,0.5387960419504946,0.2753929603456379
7,1,44,23,4,0,7,2,9,0,11,32,4,1.0,9,6.77,7,3,3,0,2,0,17,6,4.87,553.6699912760158,0.5492019064769019,0.3991734024881916
7,2,107,59,3,0,16,2,12,1,5,16,3,1.0,8,5.97,7,3,0,2,5,0,11,8,22.01,1220.9341291410742,0.7988302353099486,0.3484032845447377
11,9,8,16,2,3,8,5,1,0,18,1,6,0.4,24,2.38,9,4,1,0,0,5,3,2,38.08,27.720614458320153,0.0046295430903998906,0.7168133032328703
4,4,70,33,14,7,13,4,5,2,23,8,6,0.6666666666666666,20,5.64,11,2,2,2,1,5,10,2,23.26,551.7887762170357,0.30890988057444047,1.8004496078767012
4,9,8,21,3,2,0,5,1,0,20,8,2,0.6,20,0.88,5,3,1,0,0,12,8,1,2.31,69.265997732888,0.030473872999915556,0.5586927073161088
6,16,161,28,11,6,6,3,23,3,32,8,5,0.6470588235294118,15,9.44,9,5,3,3,3,0,9,6,33.04,933.6333604045083,0.6335855707773987,0.481145394036755
20,13,83,26,4,7,16,4,24,2,9,8,7,0.36363636363636365,23,7.32,10,6,2,0,0,3,10,6,23.79,486.06051700900116,0.29279728561997387,0.4700745248679897
12,8,31,19,2,3,1,5,1,0,28,2,5,0.4,21,3.59,8,6,0,0,0,12,2,1,34.1,62.646944595628234,0.02622472909575073,0.8795291220921336
4,2,97,17,9,2,8,0,15,0,9,32,3,0.8181818181818182,5,16.06,7,0,2,2,3,0,17,6,8.53,1678.642053387937,1.2444152027497848,0.4075338970374389
7,10,80,57,7,7,32,4,11,1,40,32,4,0.5,20,4.26,6,6,1,2,3,8,7,6,7.59,2296.554638693511,1.2560735376216972,0.32592355115831045
13,15,134,44,11,4,25,3,6,4,15,32,2,0.7333333333333333,13,7.0,4,4,4,4,3,0,14,2,9.62,5866.923853139947,2.4824907190793777,4.343234946516015
8,1,108,16,8,1,12,0,26,2,9,16,3,0.8888888888888888,4,21.08,5,0,2,1,6,0,5,4,21.08,1318.129860306426,0.8314268828285276,0.3733147264912673
12,11,24,15,1,5,3,4,1,0,14,16,9,0.16666666666666666,22,3.3,12,4,0,0,0,8,3,1,3.09,204.72434257488558,0.15940959242302677,0.6172437052521893
11,15,62,66,15,6,30,4,13,2,8,16,7,0.7142857142857143,22,3.05,12,3,3,1,4,5,9,6,12.58,1014.1309844486929,0.5333194785243635,0.37954209454103793
4,16,21,38,14,7,26,2,5,1,25,64,7,0.6666666666666666,14,2.27,12,2,2,3,1,8,5,6,1.35,5182.903596755278,1.5842071843551588,0.34826741961818686
10,6,31,12,2,5,1,1,1,0,16,16,2,0.2857142857142857,6,5.13,3,4,1,0,0,9,2,1,3.85,236.29951439687142,0.2193229984929265,0.35490664739389854
14,8,48,20,5,5,27,4,11,2,12,64,6,0.5,22,7.63,11,5,4,4,3,8,3,4,2.38,8515.33443563262,2.6506602312499954,0.36893363108006877
4,3,62,60,3,1,25,2,35,2,15,16,4,0.75,10,4.04,6,2,2,0,1,0,11,3,15.15,943.4920026517658,0.5232755408448544,0.5324835132699547
4,2,16,38,11,2,23,1,17,2,8,8,2,0.8461538461538461,5,3.01,5,4,0,2,4,0,9,4,14.3,371.3490515754097,0.1266212683084911,0.3679612987042004
9,3,38,41,9,3,6,0,7,1,12,64,2,0.75,4,3.37,5,2,3,2,3,0,14,8,2.16,4524.603842929074,1.6317608197829485,0.3270261488252576
13,10,165,70,10,1,23,2,10,3,13,32,5,0.9090909090909091,12,6.03,9,2,3,1,1,8,14,6,13.19,4338.711707361115,2.621250187814684,0.4604908062474737
6,2,17,30,5,2,6,0,31,0,8,16,1,0.7142857142857143,2,2.54,4,0,0,2,4,0,13,8,4.76,468.49516181315755,0.2032299312093463,0.24447883097233708
4,15,21,19,3,3,3,5,2,0,17,1,9,0.5,27,1.81,11,8,0,0,0,6,6,1,34.39,29.93470386597479,0.009037592141735428,1.138978136731708
10,16,88,43,9,7,16,1,18,4,37,16,8,0.5625,12,4.64,14,6,3,1,4,5,11,4,12.47,1605.7732170163695,0.7910924028564263,0.524098467834552
5,7,31,22,3,5,7,4,0,0,26,1,5,0.375,19,3.26,6,5,1,0,0,12,8,2,71.72,47.554251064715395,0.012387360743552069,1.1412412051422314
20,3,35,26,5,7,14,4,14,0,32,8,8,0.4166666666666667,21,5.71,13,4,0,0,3,0,13,6,18.56,190.16249263886579,0.1381534843554939,0.4633114088534891
7,7,14,16,3,2,2,5,3,0,20,2,9,0.6,27,2.2,10,7,0,0,0,11,5,2,17.6,36.218332480747215,0.014210797780022684,0.5742794838354032
4,3,71,35,10,0,4,0,33,3,5,8,1,1.0,3,5.82,5,3,2,1,6,0,17,6,25.46,513.7027061367353,0.28688395500981406,0.4850576633852781
20,13,31,41,5,8,11,4,23,4,10,8,8,0.38461538461538464,21,2.76,14,5,3,2,3,5,10,5,14.14,525.311252598641,0.1915283151628382,0.45963476899691186
7,1,78,57,5,1,8,0,8,0,3,16,2,0.8333333333333334,3,4.49,6,4,1,1,1,0,17,3,16.0,683.4455216476533,0.5166559960953926,0.5774773719570895
11,15,139,82,13,6,22,1,9,3,35,64,6,0.6842105263157895,10,4.26,12,4,3,1,3,0,4,4,5.46,12418.945093056,4.862333302115029,0.423486407200724
12,8,141,38,7,3,19,1,16,2,29,64,8,0.7,14,8.97,14,1,3,1,3,5,3,4,5.33,9112.830529515171,4.410126929865037,0.40545707435791833
6,2,6,15,3,5,3,4,1,0,21,8,6,0.375,20,1.94,8,1,0,0,0,5,4,2,3.64,51.4473386792715,0.025354494848600462,0.3702597424733752
3,7,16,20,1,1,5,2,4,0,16,16,7,0.5,16,1.96,10,2,0,0,0,11,7,1,2.45,171.30767536353798,0.11565643326237414,0.6241344215144119
12,6,20,23,2,5,8,1,0,0,25,8,3,0.2857142857142857,8,3.03,5,1,0,0,0,12,5,2,8.71,113.87788675810415,0.07699471516230309,0.35563530958907025
7,15,32,7,3,5,5,2,4,0,28,1,3,0.375,10,4.4,5,5,0,0,0,10,2,2,30.8,29.23856657104739,0.013612241463976452,0.5052155696048538
8,3,24,20,1,1,0,4,1,0,30,4,5,0.5,19,3.06,6,5,1,0,0,4,4,1,15.3,71.15592912112635,0.03907430213073834,0.6464081669135536
8,13,42,24,7,5,12,1,11,4,37,8,3,0.5833333333333334,10,4.02,6,2,1,1,1,5,10,4,12.06,465.10110363163784,0.2349266036610441,0.4245115861339218
5,11,177,28,4,5,35,1,21,2,8,32,3,0.4444444444444444,7,13.35,6,6,2,0,0,5,4,5,11.68,3751.347339590143,2.540447144883,0.30943102983751164
11,3,8,7,2,2,0,1,2,0,12,2,8,0.5,13,4.18,11,3,0,0,0,3,7,1,14.63,25.32002302421012,0.006980521803226063,0.766807276806311
5,1,21,25,5,1,23,1,6,1,14,32,1,0.8333333333333334,4,5.28,5,1,1,1,3,0,17,8,4.12,1398.842204060125,0.5250942726881005,0.32246161661127387
18,14,110,78,4,7,21,3,9,0,39,16,5,0.36363636363636365,18,3.89,9,3,1,3,4,8,4,6,18.96,1125.7032899225633,0.8139681680766373,0.29832158576502565
8,4,119,44,7,0,18,1,14,5,13,64,1,1.0,5,8.46,4,3,1,2,2,0,8,6,5.82,17645.056334485667,5.526527271629787,0.3452545963116152
6,15,46,72,12,7,31,2,15,2,16,32,2,0.631578947368421,10,2.29,5,6,2,2,4,3,5,5,5.15,2848.0124512253706,1.0668261389036142,0.2660449934627577
2,5,11,17,2,3,0,3,1,0,9,2,4,0.4,14,1.3,5,8,1,0,0,4,4,1,11.05,24.621375609572503,0.008892756531644586,0.5528069207749338
2,3,19,9,2,4,4,5,2,0,11,8,5,0.3333333333333333,22,4.58,7,3,1,0,0,11,3,2,5.15,92.75367837509843,0.059725447471922995,0.38523256416499235
9,5,60,27,6,0,4,2,34,0,15,32,4,1.0,10,6.39,6,2,0,2,0,0,7,7,5.39,1399.1129310960748,1.0156922891468934,0.25045850338329334
8,2,169,39,13,8,24,3,12,3,37,16,4,0.6190476190476191,15,11.77,10,2,1,0,3,0,8,3,28.69,1683.3755099404432,1.2606661013953966,0.5985940539176332
7,1,51,15,5,3,11,1,9,1,3,8,1,0.625,5,12.07,3,4,0,2,4,0,7,4,22.63,416.47262289433354,0.22057934983848038,0.3684794837661963
5,2,29,17,2,2,5,5,0,0,14,1,5,0.5,23,4.52,8,1,1,0,0,11,8,1,76.84,51.76314792808999,0.012049878619543033,1.722482714914258
4,3,45,45,4,0,7,1,31,6,12,32,2,1.0,6,3.27,4,4,0,0,2,0,13,3,4.6,4845.956600503351,1.2682719463481045,0.5435677816742186
5,1,43,60,8,0,18,0,32,2,5,64,3,1.0,4,3.03,5,1,3,0,6,0,14,8,2.84,6961.966732234479,2.072613557753553,0.3486383091357062
7,4,78,58,11,3,21,0,35,5,6,64,4,0.7857142857142857,5,4.79,7,1,1,2,2,0,10,5,4.34,16735.117651050725,4.210263450880716,0.43567268437064716
12,7,19,14,1,2,6,1,1,0,21,8,9,0.3333333333333333,14,3.88,12,4,0,0,0,10,8,1,6.79,105.80440197239423,0.06520900017200654,0.7402709195823637
20,12,123,70,4,4,19,3,20,2,16,8,8,0.5,18,4.74,10,1,3,1,4,8,12,6,41.48,733.358210196788,0.41246252417620094,0.5717920805652733
17,13,165,51,10,1,11,1,10,0,10,8,4,0.9090909090909091,9,7.24,9,1,4,1,2,5,9,5,46.16,677.2735055407918,0.5170669404965159,0.560678035384437
10,3,6,21,1,3,1,3,2,0,14,8,10,0.25,22,1.56,11,1,0,0,0,9,8,1,4.09,62.21495465303747,0.024438372381968262,0.7791651122805381
7,12,88,17,13,7,23,4,16,1,9,8,7,0.65,21,9.77,11,6,3,3,1,3,7,4,20.76,575.1551243646051,0.34850414674769387,0.4692531144503409
8,2,60,21,3,1,14,0,12,1,9,64,3,0.75,4,9.98,7,0,2,2,6,0,11,5,3.27,4816.750348042807,1.98934694466217,0.40304952694968016
8,2,38,60,6,2,22,1,27,3,6,32,1,0.75,5,3.07,4,2,1,2,4,0,7,5,5.76,3426.485329536573,1.0302110929932347,0.28361161848026367
20,8,24,48,11,4,34,1,20,2,37,8,3,0.7333333333333333,8,3.34,7,5,1,4,1,8,10,4,20.04,610.8242849628353,0.21712250186574017,0.42388067522194545
9,5,23,20,1,2,5,2,0,0,20,8,2,0.3333333333333333,10,3.26,3,5,1,0,0,4,8,1,8.15,107.9535680331328,0.08331860686813795,0.5850556943140625
5,4,101,10,11,3,11,0,23,2,11,16,4,0.7857142857142857,5,23.4,6,0,1,2,3,0,6,6,14.62,1258.9057819787502,0.7972944264500046,0.30214540929874995
10,7,25,21,2,2,1,2,2,0,30,8,4,0.5,12,2.83,5,3,0,0,0,9,3,2,7.43,126.524206148537,0.08885669091090942,0.34617985768991405
2,4,26,5,2,4,2,4,1,0,24,2,7,0.3333333333333333,22,7.33,9,5,1,0,0,4,7,2,18.32,38.58347064770303,0.02382457909028842,0.5991035799232736
4,9,114,90,12,8,9,1,12,0,29,64,6,0.6,11,3.08,10,5,0,0,0,3,10,6,4.33,2540.3210797346023,2.6766718401022564,0.4008132604305002
9,10,31,10,1,1,4,2,0,0,27,2,2,0.5,10,4.84,4,6,0,0,0,11,6,1,24.2,49.12136275813655,0.02576694412290833,0.7292097603893642
14,12,44,32,5,1,8,3,7,4,34,16,2,0.8333333333333334,13,3.6,7,5,0,3,2,3,14,6,7.2,1592.7459661709715,0.5649730007570339,0.38138860212572867
