num_inputs,num_outputs,num_registers,num_wires,num_always_sequential,num_always_combinational,num_assigns,num_case_statements,num_arithmetic_ops,num_multipliers,num_logical_ops,bitwidth_max,max_if_depth,sequential_ratio,cyclomatic_complexity,fanout_estimate,ast_depth,num_parameters,num_generate_blocks,num_memory_blocks,num_signed_ops,fsm_state_count,combinational_path_len,pipeline_depth,area,power,delay
13,5,36,17,7,6,18,3,25,2,39,8,6,0.5384615384615384,19,7.31,11,3,4,1,2,3,7,3,17352.27026113038,6.393811955706908,2.8449386903022513
7,1,34,32,7,3,9,2,35,1,14,32,3,0.7,8,4.24,5,1,1,0,0,0,4,4,61459.318913220144,24.59214152318736,2.1514605173631716
18,6,114,38,7,1,26,3,16,1,31,16,5,0.875,16,8.62,11,3,0,0,3,8,5,5,40770.66677018554,24.15128009736489,1.9869080343422805
3,5,80,31,7,3,13,2,27,1,15,16,4,0.7,10,7.47,8,0,3,0,1,0,14,6,32564.19850176489,17.854482682394625,2.725523683414129
2,8,25,12,2,3,1,3,0,0,25,4,5,0.4,17,3.08,8,4,1,0,0,6,2,1,2025.2988285385138,1.2973481800536781,3.1679471369794965
6,10,120,39,11,6,24,1,16,3,17,64,7,0.6470588235294118,14,7.35,11,4,2,0,2,5,8,4,509487.52311077714,177.7880667027045,3.903001202893303
6,4,110,36,10,2,9,2,34,3,14,8,4,0.8333333333333334,9,8.75,8,4,0,0,1,0,8,5,23500.442934208735,11.773542686797663,2.1138904155665137
6,16,171,63,5,1,18,3,18,1,37,32,7,0.8333333333333334,18,5.92,10,2,3,2,4,8,3,4,156355.65809922045,81.13603340546435,2.5082481554461724
19,10,138,43,4,1,9,3,14,3,15,32,7,0.8,19,7.52,12,2,3,1,0,0,7,5,192454.14543435548,80.72187807500815,2.615940884093293
7,11,21,23,2,3,7,1,2,0,22,16,2,0.4,7,2.26,3,1,0,0,0,8,5,1,8311.542070457475,4.074305886648158,3.361052770433365
3,3,62,36,8,0,13,1,22,5,4,16,2,1.0,5,5.6,4,4,1,2,2,0,17,4,78495.12626763414,25.99845924970854,3.8433393206497155
12,12,112,27,12,6,31,2,5,1,26,32,4,0.6666666666666666,14,9.54,9,3,1,0,1,3,11,3,92700.33737622599,48.65587633244328,3.7336573740653325
11,13,32,21,3,5,1,4,3,0,8,16,3,0.375,16,2.85,4,8,1,0,0,7,7,2,10855.25755566323,5.9896651969620605,3.0581470467662046
11,10,30,15,1,3,0,1,1,0,10,8,4,0.25,10,3.61,5,5,0,0,0,6,3,1,4885.634400979618,2.690509996286867,2.8732538647231856
4,1,115,40,9,0,10,0,7,6,13,8,1,1.0,3,8.81,3,2,0,0,2,0,14,2,30327.47263487463,15.38089829749998,28.22429494355987
11,5,24,11,1,3,0,1,1,0,29,1,6,0.25,12,4.81,8,6,0,0,0,11,8,1,625.2567872628791,0.313966022716462,4.54373015155044
7,15,168,16,12,4,27,2,14,1,8,8,7,0.75,14,15.64,10,5,3,2,4,3,10,2,34022.95684010704,17.901106578363787,8.080547253575473
8,8,12,21,1,4,1,3,0,0,20,4,3,0.2,15,1.59,4,8,1,0,0,7,6,1,1535.161996984982,0.7204292077209598,3.693075353997661
9,3,18,14,2,5,4,4,1,0,23,4,8,0.2857142857142857,22,4.01,10,4,0,0,0,10,7,2,1914.8417916506396,0.9819434723907406,3.6601356180083084
12,9,27,8,2,4,8,1,0,0,10,1,8,0.3333333333333333,13,6.08,11,2,0,0,0,4,4,1,582.988085458814,0.3244784381365176,3.953015554560096
9,1,45,37,10,2,22,2,14,6,15,16,4,0.8333333333333334,10,5.6,7,4,3,1,4,0,8,3,81140.8993183336,26.63673288345335,3.049115668865242
4,3,78,41,6,1,4,0,29,0,4,8,4,0.8571428571428571,5,5.47,6,3,2,0,2,0,13,6,11269.663256689026,7.095776192074361,2.3605262605153023
12,14,22,20,2,2,4,4,3,0,22,1,6,0.5,21,2.46,8,1,0,0,0,9,2,2,543.0447978685373,0.31900921309539937,2.3011479450068513
9,4,74,12,3,1,21,2,33,6,7,32,2,0.75,8,18.2,5,1,2,2,3,0,11,8,303914.5530602779,87.17378563436091,2.3857101135154237
12,9,27,22,3,5,7,4,4,0,11,16,10,0.375,23,3.26,12,5,1,0,0,12,5,2,10077.489021718502,5.203242728257681,4.095952737841364
3,1,91,12,5,2,15,2,24,0,15,32,3,0.7142857142857143,9,23.48,5,3,2,1,3,0,9,2,62955.33044165975,36.560355949517586,3.9078861149166912
11,5,99,90,5,2,32,3,8,2,18,16,2,0.7142857142857143,14,3.59,4,4,3,4,4,8,7,2,77842.64241102894,31.533148349259104,13.982220338771917
4,7,116,88,10,6,23,1,20,0,21,64,4,0.625,11,3.61,10,6,2,1,4,5,8,5,168551.6132177355,92.31895657408374,2.961318298188884
12,15,31,7,3,2,4,3,0,0,15,8,8,0.6,18,4.7,11,2,0,0,0,12,4,2,5812.838819307554,3.211322893151529,3.1737340100157065
10,9,19,11,2,1,4,5,2,0,19,16,10,0.6666666666666666,27,3.63,11,7,1,0,0,7,6,2,7924.623846866557,3.8340346880589697,4.3897184975567045
4,12,152,38,13,8,11,4,13,4,35,16,6,0.6190476190476191,19,8.02,12,2,2,3,1,3,5,4,96826.83399286652,42.696643456463434,2.5401891119739908
8,1,97,23,9,2,13,2,11,2,13,64,2,0.8181818181818182,8,13.77,4,0,1,0,0,0,7,8,360758.3278403726,130.23180059103038,2.1853207431477495
10,5,71,37,3,1,9,1,10,0,7,64,3,0.75,6,6.0,7,0,3,0,0,0,17,2,76933.64696476112,53.41359339365138,6.251298969654358
4,4,62,52,4,3,8,0,9,4,14,32,1,0.5714285714285714,3,3.7,4,0,1,2,0,0,16,8,205209.0781016277,68.6498701069926,2.6898821043628374
9,2,70,23,5,0,9,0,14,3,9,32,3,1.0,4,9.86,6,4,2,2,0,0,9,6,167129.16710530018,59.84744232384519,2.349286950159442
6,3,116,19,8,3,15,1,6,5,12,64,1,0.7272727272727273,4,17.44,5,1,2,2,3,0,8,7,820880.5562148031,264.35784613166766,2.450224672820379
7,10,80,71,10,1,34,4,13,2,13,32,8,0.9090909090909091,22,3.59,12,2,1,3,2,8,3,4,162612.81638032716,58.95488025513344,2.714267978682656
9,13,19,15,3,4,1,2,2,0,22,8,3,0.42857142857142855,11,2.28,5,6,1,0,0,3,8,1,3357.9952757929623,1.7858746348456316,4.478447439206707
18,14,54,15,10,4,25,3,15,4,13,16,2,0.7142857142857143,13,8.03,5,5,1,4,3,5,10,5,83258.11635475638,27.07911966909255,2.3585041462298584
12,4,171,56,8,4,7,4,16,1,33,16,5,0.6666666666666666,19,7.6,7,1,4,4,1,0,10,3,80698.00576226827,36.959254834430986,3.6153595303940302
3,4,95,37,12,2,8,0,17,1,12,16,1,0.8571428571428571,2,7.24,5,4,3,1,6,0,14,5,44013.00175751406,20.68355325025398,2.7156400015233992
5,5,32,13,2,4,6,2,3,0,12,2,5,0.3333333333333333,13,5.26,8,4,1,0,0,5,5,1,1322.7836444737159,0.7436240367143778,3.3726150029071285
6,5,25,19,1,3,7,1,0,0,21,4,4,0.25,9,3.48,7,7,0,0,0,9,7,2,2398.109705738694,1.1933562093224843,2.649822660374291
6,3,162,22,4,6,34,2,20,2,10,32,2,0.4,11,19.39,8,5,3,2,3,5,5,6,193176.66251513973,93.4909618700074,1.8989525822381754
4,6,11,21,2,3,7,2,0,0,16,16,10,0.4,18,1.79,11,5,0,0,0,8,2,1,5170.86302553123,2.6587368021548277,4.55162374749601
8,4,52,26,12,2,20,1,19,1,8,32,4,0.8571428571428571,7,7.47,8,3,0,0,1,0,4,3,67641.34177062505,28.885122397308937,2.453300941127981
9,6,11,19,2,1,7,1,3,0,17,1,10,0.6666666666666666,15,2.38,12,8,0,0,0,5,2,2,361.6921492729453,0.16542408831097616,2.627920558278903
6,4,32,10,3,5,4,5,4,0,12,2,2,0.375,20,6.6,5,3,1,0,0,4,3,2,1196.3039126409794,0.727738745181352,1.9390191968844284
14,2,92,30,10,6,23,1,15,1,9,8,2,0.625,9,9.67,7,4,2,4,0,5,3,6,28478.255451686477,12.827564561747328,1.1755202641967433
5,2,22,51,7,2,5,2,8,4,12,32,4,0.7777777777777778,9,1.69,7,2,1,0,6,0,17,5,165619.46373834801,42.12421430851441,3.647668880639144
5,4,18,17,2,2,1,3,3,0,19,1,6,0.5,18,2.51,9,3,1,0,0,4,8,2,482.39458101182885,0.23061684087243564,3.390905208480316
19,9,119,75,8,7,7,4,16,4,19,16,5,0.5333333333333333,21,4.14,7,1,4,2,3,3,13,3,89291.9981203705,34.046801627302855,4.249989279618893
7,4,71,15,10,2,8,0,27,2,6,8,4,0.8333333333333334,6,12.67,8,0,0,0,4,0,5,6,14621.870007655176,7.5311218227456695,1.5307800794632962
4,4,100,56,12,2,15,1,24,0,15,64,1,0.8571428571428571,4,5.55,5,3,1,0,6,0,10,2,98993.28541424812,70.44726974999134,4.467695447958581
6,7,24,19,3,4,4,3,1,0,12,8,4,0.42857142857142855,14,2.88,7,5,0,0,0,9,6,1,4331.249257233524,2.36824548979683,4.178269790577451
3,2,11,25,2,4,6,5,3,0,15,8,7,0.3333333333333333,25,1.63,10,7,1,0,0,4,3,1,2435.337760592656,1.243868622414032,4.169240714827883
3,15,6,11,1,2,7,2,1,0,19,2,10,0.3333333333333333,17,1.35,11,5,1,0,0,5,5,2,566.6525234761431,0.24118523465238842,3.3316967538182354
4,4,29,19,2,4,0,4,4,0,13,1,5,0.3333333333333333,19,3.16,8,7,0,0,0,8,2,1,636.2190496464681,0.3358075105301049,2.8814289002727955
17,15,146,89,13,5,6,4,17,3,40,64,6,0.7222222222222222,22,3.9,9,6,0,4,0,8,12,4,714889.253429274,220.9996212100098,4.382956690039966
12,16,126,75,5,8,24,3,19,3,9,8,3,0.38461538461538464,15,4.27,6,4,2,3,1,3,12,4,34989.90489954469,16.902702228356972,2.9754368319730204
8,16,95,64,10,6,30,4,10,4,21,64,4,0.625,17,3.99,9,2,1,1,1,8,4,5,694274.712856419,199.02339005853767,2.841929091715473
6,2,87,13,3,2,12,1,27,1,5,32,1,0.6,4,19.6,4,3,0,2,1,0,5,6,107995.16156214119,51.976799936648376,1.51811969241458
6,7,31,16,1,5,4,2,4,0,25,8,3,0.16666666666666666,12,3.92,4,8,1,0,0,4,2,1,5036.85679990086,3.099434933785399,2.6666984046806173
20,3,62,30,7,6,10,3,19,4,39,8,7,0.5384615384615384,17,6.69,10,6,2,2,1,0,6,5,27637.81084158899,10.987527351151817,2.3617045207191296
6,4,59,28,11,1,6,1,17,5,15,8,4,0.9166666666666666,8,6.21,8,1,1,2,3,0,16,3,29305.08719551924,11.794436076505637,4.508930153654913
8,8,20,21,3,3,0,4,1,0,30,8,2,0.5,17,2.12,5,2,0,0,0,8,4,2,3916.276436238905,1.9823738343152169,2.2666221921384078
2,8,30,6,3,2,0,5,2,0,19,8,8,0.6,26,5.03,11,5,1,0,0,8,2,2,5634.203661170726,2.8461975724203996,3.037247301487453
16,9,72,84,13,8,27,3,25,3,20,16,4,0.6190476190476191,14,2.97,6,5,2,3,1,5,6,2,79106.70569099404,27.820360436596257,19.63390953220251
20,7,60,17,4,5,12,3,18,4,15,32,7,0.4444444444444444,17,9.2,11,3,4,2,0,0,13,2,224927.05225159274,67.65793332380258,34.722016860845926
3,4,59,25,12,1,15,1,15,5,15,32,2,0.9230769230769231,6,7.43,6,1,0,1,4,0,13,3,223391.10239711576,65.95890585658188,3.937822569690642
4,2,107,37,9,0,6,0,19,1,10,64,2,1.0,4,8.4,4,2,3,2,4,0,12,8,285808.32693462394,118.03128072040958,2.4909280957204705
10,4,72,54,10,3,9,0,22,1,10,32,4,0.7692307692307693,5,4.39,8,4,0,2,1,0,11,5,105389.6563776008,39.45796784762442,2.7623086449782543
10,7,9,24,2,1,1,3,4,0,15,2,2,0.6666666666666666,14,1.42,3,2,1,0,0,7,4,2,737.805587143551,0.2735196622744651,2.049309567511351
3,2,34,60,12,3,5,1,34,2,6,64,2,0.8,6,1.9,4,0,2,0,6,0,4,5,326431.50509182987,86.59314038540825,2.4431375529102874
10,3,116,34,10,1,8,2,26,3,15,32,4,0.9090909090909091,10,10.14,6,2,0,2,5,0,13,5,202418.0821476087,73.31444474781391,3.203835529621113
9,3,85,12,10,2,24,0,33,1,14,16,1,0.8333333333333334,3,22.03,5,0,0,0,4,0,12,6,34533.81914260639,18.35341329560997,2.1439276259642366
10,5,30,20,3,1,1,5,1,0,6,16,6,0.75,22,3.61,7,8,0,0,0,11,6,2,9843.628635149154,5.533517746514176,3.384232605083324
10,1,59,37,5,3,4,2,16,3,7,8,1,0.625,6,5.38,3,4,1,1,1,0,6,4,20059.489257811663,8.183906233314662,1.7622372513035973
6,8,27,10,1,5,5,2,0,0,28,2,2,0.16666666666666666,10,4.64,4,2,1,0,0,5,5,2,1222.6019419648064,0.7218167114083837,2.150005256468265
4,1,41,25,12,1,19,2,30,4,9,64,1,0.9230769230769231,7,6.89,3,2,3,2,3,0,5,5,610785.6487779991,165.06475832813908,2.6150049889075992
12,5,6,13,3,5,1,2,4,0,26,8,4,0.375,12,2.32,7,7,1,0,0,4,8,1,2171.4398063972512,1.087017374922795,4.547027111107149
10,4,31,12,3,4,8,4,0,0,6,4,9,0.42857142857142855,24,6.74,11,3,0,0,0,3,5,2,2243.9061989040006,1.362907571575648,3.465925183668471
16,7,74,89,12,5,6,2,22,4,12,32,4,0.7058823529411765,11,2.4,9,6,0,1,4,5,9,3,202203.4063172574,69.01081722372226,3.7096295628530283
14,12,86,72,8,4,26,3,15,1,37,32,6,0.6666666666666666,18,3.6,8,6,1,0,4,8,3,2,84303.92775287427,37.83851609643293,10.06977885799413
17,10,145,65,12,2,30,1,22,0,36,16,7,0.8571428571428571,11,6.14,11,4,4,2,3,3,14,2,54758.5151413097,28.31068362115749,4.615507909794253
7,5,20,5,1,1,4,3,1,0,8,8,6,0.5,18,6.82,7,4,1,0,0,8,2,2,3783.5075379616223,2.22076910781772,2.4136228841649117
3,2,97,35,4,2,22,2,21,1,11,16,2,0.6666666666666666,7,9.23,4,4,1,2,0,0,6,4,51556.49227877326,24.081337136420238,1.9083217561137646
20,13,90,39,14,1,27,3,22,3,8,16,5,0.9333333333333333,15,6.32,9,4,3,2,0,8,10,4,74232.9216583428,28.53874808730336,3.0784984838152676
11,2,91,68,12,8,15,1,17,1,29,8,2,0.6,6,4.01,5,6,3,0,1,3,5,4,15717.121650818353,8.715799968679548,1.6496775553187253
4,1,77,37,3,2,12,0,9,3,6,8,3,0.6,4,6.85,6,4,1,0,6,0,13,6,18005.436461587247,8.584438140309127,2.4242032134528455
10,5,31,15,3,0,16,1,34,6,14,8,1,1.0,4,7.98,3,3,0,1,4,0,14,5,25243.62381294994,8.969634925505641,2.778225035712794
12,2,23,6,2,4,6,1,4,0,30,1,8,0.3333333333333333,12,11.28,11,1,1,0,0,9,5,2,652.4604198925795,0.3336791009335618,2.902613711832935
14,12,26,73,12,6,23,2,8,0,8,8,6,0.6666666666666666,13,1.78,12,2,4,1,4,5,8,5,8916.836853352597,4.070375357459312,2.2252891053617567
5,2,33,12,3,1,13,2,19,4,13,64,3,0.75,9,10.2,7,4,1,0,3,0,8,6,568616.6617236524,139.95464213131214,2.735597695996928
8,1,82,47,5,0,11,2,32,6,11,32,1,1.0,7,5.89,4,1,1,2,1,0,16,2,290407.64886422193,88.46151024352785,49.00617714120718
10,4,92,54,8,2,23,1,19,2,5,16,1,0.8,5,6.03,3,3,1,0,5,0,7,7,44464.971200656204,21.978451405090052,1.5079060378332723
11,5,13,20,3,3,6,2,3,0,11,8,2,0.5,10,2.64,3,2,1,0,0,3,6,1,2657.9362834313474,1.4069495689601614,3.2869315945147872
9,5,26,23,2,1,0,2,1,0,15,4,4,0.6666666666666666,11,2.75,6,3,1,0,0,11,3,1,2343.316247325204,1.250323753291677,2.796683975688253
4,15,14,8,1,2,6,1,2,0,12,1,6,0.3333333333333333,11,2.3,7,6,1,0,0,5,6,2,425.5732152074569,0.21488031533687396,2.9230469696531536
7,4,53,39,7,7,27,3,15,4,35,8,7,0.5,18,4.86,9,5,4,1,4,5,5,4,23268.606701940895,10.141105096364344,2.528225879693331
12,14,14,9,3,5,7,2,0,0,21,1,3,0.375,10,3.16,6,7,1,0,0,10,6,2,491.77850573590626,0.2120119554851963,2.3879529861010624
7,10,28,20,3,4,7,3,4,0,18,4,2,0.42857142857142855,12,3.08,3,4,1,0,0,6,5,1,2404.4766775357957,1.3889407124665945,3.1571357034537604
9,5,36,33,7,0,8,0,15,3,11,64,3,1.0,4,3.91,7,0,3,2,4,0,9,5,497843.21945889486,139.33609582025244,3.173762747669306
9,4,63,41,8,2,16,0,11,3,6,64,3,0.8,4,5.48,6,0,2,2,4,0,12,7,539448.6412676874,145.11071460192662,2.684552070032643
5,3,9,7,2,1,8,2,2,0,12,4,7,0.6666666666666666,15,4.84,9,5,0,0,0,12,3,2,1438.6285941162648,0.5665895678445347,2.5298243107412737
6,15,17,17,2,5,0,4,4,0,30,4,4,0.2857142857142857,18,1.58,5,4,0,0,0,10,3,2,1971.5895286759524,0.8983326018708861,2.2865627356933267
14,14,41,55,7,7,29,4,11,3,36,64,8,0.5,21,2.92,12,2,4,1,2,0,10,4,493299.94793602364,133.51563555312222,4.017402593262503
9,4,103,58,9,2,14,2,6,4,15,16,1,0.8181818181818182,6,5.69,3,2,3,1,1,0,10,2,72339.37650822177,30.574304237785707,23.800295472112182
10,9,47,57,13,8,25,3,7,1,14,64,7,0.6190476190476191,18,2.98,9,6,4,3,0,3,6,2,277466.15277081163,90.97279346822089,15.206322751428308
6,2,53,52,11,0,18,0,17,4,3,32,2,1.0,4,3.99,5,3,1,0,1,0,12,5,175981.11864132478,52.69831780759093,2.986220930750978
9,2,32,23,7,3,25,1,11,4,12,8,3,0.7,6,7.39,7,3,2,0,0,0,6,5,16051.344082779307,6.301135486468355,1.7883249117329494
11,14,13,21,2,5,7,4,3,0,24,8,2,0.2857142857142857,17,1.95,3,5,1,0,0,8,7,2,3421.438370505989,1.5680759340194441,2.8517378191626648
9,2,38,49,9,3,16,2,11,5,12,16,1,0.75,7,3.46,5,0,1,0,2,0,18,7,65861.5677758688,19.74940995255782,2.7363572367032156
6,13,75,78,10,2,16,1,8,4,28,32,5,0.8333333333333334,12,2.56,8,3,1,4,0,8,3,2,261121.1222750008,81.30187770954304,31.905962531683837
16,7,122,39,10,1,5,3,8,1,28,64,7,0.9090909090909091,20,7.46,12,4,0,0,4,3,14,5,267964.7048181893,112.87941479025757,4.392582950254874
6,15,11,10,1,5,1,2,2,0,9,8,10,0.16666666666666666,19,1.58,12,3,0,0,0,3,7,2,2331.144822303664,1.1375606848870863,4.196498490272973
7,4,12,6,3,5,3,4,0,0,26,8,10,0.375,25,4.84,13,2,1,0,0,7,5,1,2842.2269428910345,1.493846589941175,5.301174496523672
5,14,116,40,7,6,34,2,11,0,9,8,5,0.5384615384615384,12,6.89,7,3,1,0,1,0,13,3,15427.549370709758,10.916333180576848,3.5101925240729375
5,8,151,28,9,6,22,2,24,1,33,16,5,0.6,12,11.87,8,2,0,2,2,3,3,5,61979.9092597055,33.45146690061881,1.6333154223381687
4,8,74,73,7,2,26,3,25,4,31,32,2,0.7777777777777778,12,3.08,5,4,2,4,3,0,14,6,266483.575382231,84.32278855190178,2.958048569421585
12,3,173,56,14,7,26,2,15,1,28,16,8,0.6666666666666666,18,8.58,10,3,0,4,4,8,9,6,84085.624126065,37.878814373694546,2.4526045016481057
20,11,23,44,4,2,14,2,18,1,13,16,2,0.6666666666666666,10,2.49,6,4,2,1,1,8,6,2,29326.249840124598,9.915437469329639,7.8481450986450225
9,13,16,9,2,3,0,5,3,0,26,16,6,0.4,22,2.5,7,6,1,0,0,6,3,1,7383.157043810687,3.883941529315316,4.24768223597236
11,11,117,81,9,3,19,1,7,3,12,16,3,0.75,7,3.83,6,2,1,0,1,3,6,6,62632.446418534986,27.322816955085617,1.6837160480387245
9,6,11,11,1,4,2,5,1,0,15,8,6,0.2,24,2.85,8,4,1,0,0,10,2,2,3267.5084339515042,1.355522886219838,2.5643253474749668
5,4,72,37,11,3,8,1,6,6,9,64,4,0.7857142857142857,7,5.8,7,4,1,2,5,0,6,4,969246.0743272409,266.8229111469883,3.427240696722238
7,4,52,34,11,3,6,1,10,5,10,64,2,0.7857142857142857,5,4.79,4,0,0,2,5,0,15,4,837774.7739916821,212.20699771742704,4.466971795899232
9,4,111,33,9,3,13,2,24,0,9,64,1,0.75,6,10.06,4,4,1,0,6,0,10,4,116497.8718057415,77.93194372086822,3.3477788229883956
20,13,145,62,15,1,25,4,18,1,23,32,5,0.9375,18,6.08,9,6,0,1,2,8,13,3,131361.31632885546,65.991019936961,4.395554905393364
5,1,30,59,4,3,16,2,24,0,11,16,2,0.5714285714285714,8,2.38,4,3,2,2,2,0,12,6,24397.762495148072,9.739427090646211,2.1346501305121297
13,13,125,26,5,6,31,2,13,1,33,64,7,0.45454545454545453,16,10.4,9,2,3,0,0,0,14,5,242500.7067219356,127.19186658213056,3.9574392192682293
13,13,130,36,6,6,10,2,11,3,19,64,6,0.5,13,7.49,11,5,1,1,1,0,14,3,550936.761563999,185.89059284802525,5.332638940259938
8,9,26,24,1,2,1,3,0,0,18,4,3,0.3333333333333333,14,2.33,4,6,0,0,0,12,3,2,2541.9207488954694,1.36213231890283,1.9744449437340048
3,1,50,58,3,0,7,0,22,6,3,8,4,1.0,6,2.85,7,3,2,2,3,0,9,4,31089.04241505764,11.438147309287578,2.6967291863047795
14,15,81,61,14,7,17,1,16,2,14,32,2,0.6666666666666666,9,3.54,7,6,1,0,4,0,11,4,124611.01716196469,49.35741172522242,3.0998665297526724
15,9,178,75,12,7,26,2,5,2,9,16,7,0.631578947368421,16,6.26,9,6,2,3,1,8,9,6,89219.41032570471,44.30165935830183,2.494808353053375
8,9,27,8,3,4,4,5,1,0,28,4,4,0.42857142857142855,22,5.05,7,1,0,0,0,10,8,1,2413.172133042511,1.3904131348707855,4.649337968289174
5,4,30,40,11,1,11,0,11,6,13,64,1,0.9166666666666666,2,2.93,4,0,1,1,3,0,16,4,836551.2419284139,219.6246913354368,4.574861998842813
12,9,27,8,3,2,8,4,0,0,28,4,7,0.6,20,6.08,10,2,1,0,0,9,7,2,2556.173104279356,1.4213250094668546,3.658110200869376
11,5,86,29,8,2,8,1,15,4,20,64,7,0.8,11,7.41,13,3,1,2,3,0,7,2,681970.9166802131,227.4491882021904,46.040262779687644
16,8,101,61,14,3,21,2,8,3,8,16,6,0.8235294117647058,16,4.8,10,2,2,1,3,8,5,6,60455.35329283134,27.80023170257791,2.0348525525800794
3,5,56,29,11,0,12,2,24,3,13,16,2,1.0,8,5.85,5,3,0,1,1,0,17,7,56404.62485129833,21.536036983104193,2.728107551400306
2,15,30,10,2,4,4,2,0,0,23,2,8,0.3333333333333333,16,3.17,10,8,1,0,0,9,5,1,1278.3719324311935,0.721091112845416,4.1961297677252425
13,13,69,85,10,2,9,3,23,0,27,32,5,0.8333333333333334,16,2.23,11,2,3,3,2,3,6,3,83808.42494351981,38.77314842656061,3.1441362568519415
4,7,167,28,14,3,17,4,10,0,14,16,4,0.8235294117647058,20,12.89,7,1,0,4,2,8,5,5,72201.31746410375,34.323753692947555,1.9386979063519016
3,5,18,20,2,5,2,4,0,0,30,1,9,0.2857142857142857,24,2.02,11,5,1,0,0,8,2,1,540.488900832473,0.25312765213815125,3.9122074170792636
3,9,26,21,1,1,7,3,0,0,24,1,4,0.5,15,2.64,6,7,1,0,0,12,3,1,674.9963462465727,0.330883419183531,3.0053339215691515
5,4,120,54,3,3,21,2,31,6,11,8,4,0.5,9,7.05,8,4,0,0,5,0,18,2,32495.492161071343,15.55473226860202,28.097251209524003
4,2,23,19,2,1,0,2,4,0,12,16,4,0.6666666666666666,11,2.83,7,5,0,0,0,4,2,2,7068.51000016613,4.4166976993179645,2.1521308151143983
9,1,47,29,3,2,25,2,20,1,12,16,4,0.6,10,7.56,8,2,1,2,0,0,14,8,41046.01037690238,15.81212687857188,2.330672411479666
2,5,10,14,1,2,8,2,4,0,17,2,6,0.3333333333333333,13,2.32,9,7,0,0,0,11,4,2,792.7074365486967,0.3204285194406358,2.3749490515035827
9,4,26,26,9,1,21,0,8,5,14,16,3,0.9,4,5.23,7,2,1,1,6,0,6,4,61767.480698608924,21.0548023809961,2.2068489096185204
3,5,47,14,7,0,21,0,27,4,9,64,1,1.0,3,10.46,5,0,2,1,6,0,8,3,676082.0978426932,174.35219798131897,3.6702168160338773
2,3,18,12,2,1,1,2,4,0,29,4,6,0.6666666666666666,15,3.08,8,2,1,0,0,12,8,2,2234.208647367354,1.1713376236852793,3.620540237787237
7,16,32,36,9,7,10,3,22,4,33,32,5,0.5625,16,2.26,9,1,4,1,1,3,9,6,195380.40376764027,58.93346301886862,2.753137679727428
5,16,114,46,14,7,27,4,10,3,30,32,8,0.6666666666666666,24,5.65,14,3,2,3,4,3,7,2,219959.66881692846,78.40705608034129,26.018112644019087
8,1,97,15,4,1,6,0,24,0,4,64,3,0.8,5,19.42,5,3,1,1,3,0,12,7,130429.59245916888,74.23859177890243,2.7149141985887146
16,2,177,39,15,1,27,4,22,2,23,8,7,0.9375,20,12.88,13,4,1,4,1,3,4,4,43986.139730646624,22.079933530579332,2.2730125523367084
7,2,19,20,2,2,5,1,2,0,27,16,5,0.5,11,3.1,6,5,1,0,0,10,4,2,8394.012496416464,4.036170966610222,2.6840488215687857
12,11,18,11,2,5,0,4,4,0,21,1,2,0.2857142857142857,16,3.0,3,8,1,0,0,7,4,1,529.0818752787061,0.2291478054479803,2.900786936967083
4,8,17,5,1,4,7,2,0,0,22,4,10,0.2,17,4.74,12,2,1,0,0,3,3,2,1528.121781045065,0.9567697163549984,3.041901677669521
8,7,15,16,2,2,8,3,0,0,20,8,9,0.5,19,2.97,10,6,1,0,0,3,4,1,2719.0490206264735,1.7385245594562286,4.720817623482674
6,2,10,17,2,3,0,2,1,0,21,2,6,0.4,13,1.85,8,8,1,0,0,5,4,2,648.1480274150808,0.3027984186804245,2.435229689226233
8,3,47,17,6,3,16,1,12,0,29,64,5,0.6666666666666666,9,8.52,10,4,2,2,3,0,9,3,110921.2164124265,54.376303864532986,4.246766124708496
20,4,83,50,5,5,27,2,18,1,38,16,7,0.5,14,5.78,13,5,1,1,4,3,6,2,43675.54901302871,20.07915998563159,8.554829176541972
2,6,12,9,2,1,3,1,0,0,18,8,8,0.6666666666666666,14,2.49,10,4,0,0,0,8,5,2,2650.8550458743175,1.2291298017537338,3.179987655063184
8,12,7,14,1,3,5,3,2,0,28,16,8,0.25,18,1.69,10,1,0,0,0,3,2,1,4069.430962109111,2.0281113899225134,3.8829040267505794
10,6,140,50,13,2,18,2,13,3,31,32,4,0.8666666666666667,13,7.2,6,1,0,4,1,5,8,4,244528.59702789303,90.12147146688788,2.844532555049782
11,12,90,41,13,7,7,1,9,4,15,32,2,0.65,7,4.89,5,6,3,0,0,5,7,5,173071.6322488164,63.46066400770237,2.433138709197578
4,2,10,11,2,5,4,5,2,0,17,16,9,0.2857142857142857,27,3.05,12,2,1,0,0,4,5,2,4853.628917490011,2.3498907352625653,3.789663697074952
9,11,90,31,8,1,35,1,11,3,39,8,7,0.8888888888888888,11,7.66,10,4,4,3,4,8,9,6,33011.94630388682,13.20643676633831,2.3579701536020106
5,1,36,46,6,0,20,1,22,5,14,16,3,1.0,7,3.63,5,2,2,2,0,0,6,3,79004.47456050552,26.54896623178799,2.6524364530136455
5,6,7,25,1,3,2,3,0,0,26,16,5,0.25,15,0.99,8,2,0,0,0,8,7,2,4460.164795208168,1.9562107423263657,3.3223289880934788
